designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 2063378468845493248",2063378468845493248,311.3005295241838,38.4395596325838,1.265071928572719,-4.274963223285242,-8.305565239416943,1.9755281,9.019637,1.3318748,0.17693761,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5187.034,2.5907,0.1086,661.3854,0.671,0.5251,0.2754
"Gaia DR3 2042081748944770304",2042081748944770304,285.00243506358356,31.804081329978693,0.6748511590962721,-0.8650851890691114,-3.635873119881075,0.9610228,9.019644,1.7481127,-39.767162,"NOT_AVAILABLE",2,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 415416972109185152",415416972109185152,10.974015502700135,52.24099111129372,4.382203258294452,5.984508136424898,-6.759371675668603,1.00431,9.019647,0.28904152,-9.690491,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
"Gaia DR3 1835401123748701056",1835401123748701056,304.8000579709913,25.894711028682973,2.221369798192048,1.0391000882501893,-3.791919303206547,6.3356037,9.019659,0.064766884,-4.456268,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,10934.677,3.7845,-0.8362,609.8456,0.2841,0.2744,0.1466
"Gaia DR3 2035726472969647872",2035726472969647872,286.59635108326364,25.421896854309516,0.6215061712253283,-2.6271258449412573,-5.261489951202922,1.0291224,9.019674,2.516583,0.08345993,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,3873.1787,1.1585,0.7483,1448.03,1.5675,1.0478,0.5887
"Gaia DR3 1460478550692651648",1460478550692651648,196.6953223055139,27.20032001803,8.847355343239787,-88.92404339634655,25.492449535028634,1.1401397,9.019679,0.78746986,7.3422227,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5802.7544,4.2064,0.18,111.9086,0.0018,0.0015,8.0E-4
"Gaia DR3 909363568633461632",909363568633461632,124.47631013796223,40.24864250842428,3.52264451655742,-6.092648925690121,-24.746406526532056,0.98680085,9.019709,0.63077927,15.251127,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6294.506,3.5878,-0.4737,278.5359,0.0366,0.0317,0.0171
"Gaia DR3 908034980629646080",908034980629646080,123.6271859123571,38.455404856954885,5.876572214386788,6.296793622545373,-79.29300346885145,1.1693934,9.019712,1.1487522,20.177631,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
"Gaia DR3 1862109669932718336",1862109669932718336,306.8670828517344,31.744719133361027,6.43985924525093,-15.885759556340432,-12.786354680978242,2.808132,9.019713,0.6591253,0.8962206,"NOT_AVAILABLE",3,true,true,false,false,false,true,true,6175.7163,3.953,-0.3707,152.4421,0.0016,0.0013,7.0E-4
"Gaia DR3 2102736896306940032",2102736896306940032,289.2020347868863,42.93230840158083,0.815046562556816,-6.661932637408984,-11.719140445604875,1.7365823,9.01973,1.8312464,-1.854714,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 242292436747005952",242292436747005952,50.17136290283404,45.03935107721845,1.8768885790758372,30.93930104201756,-20.21377415100213,1.194125,9.019734,1.2356911,47.321606,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4286430619013203200",4286430619013203200,279.56747325393815,6.928681831788881,1.0909992798580328,3.624909848493994,5.080653621388658,0.8789535,9.019735,1.9036579,-19.528189,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 403613233748000128",403613233748000128,17.713302543901598,50.809351181351914,2.41699235841608,-4.792987480272063,2.0697100242738924,0.96047825,9.019747,1.3535061,-5.024998,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4860.189,2.6934,-0.1002,419.447,0.5719,0.4445,0.2345
"Gaia DR3 3703303188399301504",3703303188399301504,190.26193902005863,2.299895293465111,1.6978717516186819,-2.411235985112697,10.486696221915302,0.96408445,9.019774,1.4429035,35.226284,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4665.0664,2.2534,-0.3683,536.6846,0.5595,0.4284,0.2263
"Gaia DR3 430839752999518848",430839752999518848,9.502921768912506,63.345673502612826,6.284455502107424,-3.5305830344196583,-5.93069014742041,0.85661674,9.019793,0.76075554,-24.535288,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5899.8325,3.8674,-0.1084,159.8561,0.038,0.0322,0.0173
"Gaia DR3 157501261107966592",157501261107966592,76.14550172439284,31.8118630065312,1.834589139123881,-17.031929884860652,-14.560771114744432,0.9708373,9.019801,1.9602213,-24.77817,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4630.4526,2.1916,0.1713,570.765,1.8724,1.3701,0.7204
"Gaia DR3 2239534765775405312",2239534765775405312,290.65884250186167,60.01860023500162,1.3399334697108978,-2.720875806136032,0.16138741405568585,2.4898045,9.019805,1.426013,-18.679398,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4774.175,2.4251,0.2698,703.4857,0.6075,0.466,0.242
"Gaia DR3 4171297530950694528",4171297530950694528,270.745360404352,-6.912642187098743,7.492839856754269,0.7068356344421125,-84.48834149790898,0.90120816,9.019825,0.9314451,29.623222,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5727.619,4.0205,-0.2142,132.6283,0.318,0.2646,0.1424
"Gaia DR3 169469793073406848",169469793073406848,63.18823241894723,31.794712061506743,2.8721593819722093,4.080638984073876,-5.680662546646155,1.1194835,9.019839,0.2592125,11.525936,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
"Gaia DR3 1493236781656231552",1493236781656231552,218.82690354428337,43.032340991920876,7.437284856745636,-140.5727032609178,63.8982839161983,2.8275657,9.019846,0.79723454,-37.44317,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5904.168,3.8642,-0.6263,137.1906,0.1063,0.0899,0.0486
"Gaia DR3 413643666016607104",413643666016607104,18.37671600808153,57.88389659952697,6.053710441329862,16.24297492837159,-7.822540560938062,0.96200603,9.019868,0.5686245,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6560.702,4.0988,-0.2569,161.1397,0.0173,0.0151,0.0082
"Gaia DR3 2168864240025840640",2168864240025840640,313.90705229660796,49.86802109742593,2.2175616873929536,4.90859292837189,1.8703657354158827,0.9958754,9.019887,0.28236198,-18.593676,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,12117.29,3.895,-1.1983,473.8601,0.7981,0.7602,0.4085
"Gaia DR3 2110902453765972992",2110902453765972992,279.0200617798336,42.291203926350875,0.6971724673327554,4.078403365963398,-3.6330194817807424,1.0324296,9.01989,2.0134687,-29.813662,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1703310366610783744",1703310366610783744,244.48528378276717,75.6597098657049,3.918315588353164,2.6486092234746863,6.668541676316679,4.281031,9.019891,0.46421432,-8.383718,"VARIABLE",0,true,true,false,true,false,true,true,6996.523,3.8532,-0.3375,252.9163,0.0053,0.0047,0.0025
"Gaia DR3 2731824982392573952",2731824982392573952,339.5005233323088,13.374149691265082,12.401891919193044,107.59594093997973,15.624851140998093,21.28969,9.019893,0.87819576,-53.96369,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5514.963,4.3077,0.012,83.6868,0.0034,0.0028,0.0015
"Gaia DR3 898645151329252864",898645151329252864,113.50357349807439,36.85512815163503,0.6672951317388098,1.1500694616642502,-0.5308954762875292,1.0237609,9.0198965,1.7494049,66.16001,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2174583865156952960",2174583865156952960,325.22864489725,55.06674910382353,2.0792510143121743,0.21755342316707083,-8.019621831318322,1.1047049,9.0198965,0.74377537,-0.9494636,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,9317.498,3.4536,-0.0011,513.6481,1.5257,1.3846,0.7474
"Gaia DR3 2236638823948546688",2236638823948546688,304.7546801590571,59.49640367513643,2.4249530683739517,-12.283788299858958,3.5773855964253123,1.0261668,9.019914,1.133172,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5101.659,2.9397,-0.1012,424.2212,0.2577,0.2059,0.1089
"Gaia DR3 4312296874896813312",4312296874896813312,286.607361979491,10.350984000928866,10.038981716294122,8.639039191366777,52.57746931908416,0.84879494,9.019919,0.74658775,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5897.2227,4.1826,-0.2128,99.2464,0.0057,0.0048,0.0026
"Gaia DR3 315924089053927680",315924089053927680,23.932425590414383,32.26839656837428,0.9657342997261358,11.655095411517646,1.383997058823588,0.9940022,9.019921,1.2483683,0.35740304,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5123.985,2.3661,-0.039,973.875,0.5417,0.4284,0.2263
"Gaia DR3 1431615477109818368",1431615477109818368,250.1217489168846,58.06335527444567,0.7810326017352683,-11.764284302640334,3.765380189943672,1.0632542,9.019969,2.5515265,-48.170242,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 356816502745479936",356816502745479936,31.063477598800148,48.939964701937186,2.0774940566134488,37.20348188063748,-18.029969356466765,2.3293996,9.019982,1.4081888,15.258436,"NOT_AVAILABLE",1,true,true,false,false,false,false,true,4750.0137,2.6374,0.1925,405.7382,0.4322,0.3305,0.1717
"Gaia DR3 204248887749834624",204248887749834624,69.58894513230624,42.41146171467006,1.4212033515065126,5.924729195677517,-18.53106336531038,0.92959327,9.020004,2.2377963,9.785379,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1165929040697345664",1165929040697345664,233.60247257667024,10.236677247498413,1.1403173673966613,0.3256173035492495,6.24847192441665,1.0592093,9.020005,1.5602322,-6.436318,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 303841654559741824",303841654559741824,24.43172399212638,31.80108976584333,0.7178377483613507,0.11092499385586113,-1.7150267102732806,1.1445923,9.020024,2.3587346,-34.349148,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3455980790899251328",3455980790899251328,87.12354041544967,36.21148850990665,0.49312528718822884,-0.857342944438457,-1.789987589511998,1.0134879,9.020031,0.4294262,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,16085.1,3.3588,0.2689,1546.6935,1.3493,1.2835,0.6961
"Gaia DR3 2074803047499543040",2074803047499543040,302.1459559905902,41.87708256562828,1.9418750343896034,-7.393717650240815,-14.434142991237557,1.011291,9.020041,0.72554016,-0.5954555,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6169.911,3.1052,-0.3197,503.0087,0.1607,0.1379,0.0743
"Gaia DR3 2213094362988155008",2213094362988155008,344.61272016500493,67.78055401522738,0.7490708331520904,-8.769387819932936,-4.509414992619895,0.85950047,9.020049,0.75592995,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,15368.912,3.1482,-0.9416,1416.4275,1.9457,1.7967,0.9798
"Gaia DR3 489427401877218304",489427401877218304,65.9825208913863,66.4719493013448,0.7782689700654626,2.2170540191628274,-1.98432672433588,0.9724702,9.020066,2.885353,-66.92794,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1081292140284778752",1081292140284778752,119.0719479392971,56.0980629256726,6.370913630126093,-6.153439868810256,-36.195317039113554,1.1528877,9.020069,0.53100204,-13.291303,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6760.9175,4.1326,-0.446,155.5017,1.0E-4,1.0E-4,1.0E-4
"Gaia DR3 1198086491636324864",1198086491636324864,241.53598557353908,15.398743991560892,2.0944594680895814,-5.422344465655989,-12.288034485657036,1.5314819,9.020072,1.2726994,-44.140705,"NOT_AVAILABLE",2,true,true,false,false,false,false,true,4527.4336,2.2951,-0.2214,506.5816,0.0011,8.0E-4,4.0E-4
"Gaia DR3 1105774725183475456",1105774725183475456,101.51518064663644,67.22930369307971,7.665184783337379,-17.463236798087916,-16.641603375914436,1.0095388,9.020073,0.6737404,-16.054567,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6114.886,4.0229,-0.5038,129.7277,3.0E-4,3.0E-4,2.0E-4
"Gaia DR3 3360980276137169920",3360980276137169920,106.14793573249236,16.751753538708336,8.12141477592904,-30.372424936693882,53.49316201393473,0.9062227,9.020113,0.62606144,-5.290066,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6297.5093,4.0917,-0.7551,122.6454,0.0031,0.0027,0.0015
"Gaia DR3 2205797316633573504",2205797316633573504,333.22290997425796,63.00766634404545,7.102711893386758,-35.81723236781518,-55.948063827625106,0.9097696,9.020125,0.655797,-41.686344,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6198.3267,4.0272,-0.318,140.3436,0.0024,0.0021,0.0011
"Gaia DR3 3730531082032171136",3730531082032171136,195.53222922186873,7.279777034020482,9.420058093135921,-123.34687992796151,16.397719285945342,0.9896503,9.020148,0.671978,-24.921556,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6128.2886,4.1671,-0.57,105.503,4.0E-4,3.0E-4,2.0E-4
"Gaia DR3 2129774608786340096",2129774608786340096,291.9576116703353,49.51790858582199,1.7087335482387882,2.7188906275822236,-1.9974090371720967,7.6604424,9.020153,0.900877,10.36651,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,5724.5986,3.0533,-0.3222,451.9167,0.1856,0.1544,0.0827
"Gaia DR3 2033115442114430976",2033115442114430976,294.5408439157787,31.101707489498818,1.7539964129120829,1.132299138536275,-6.024129229122877,0.92465013,9.020154,1.2907047,-16.255781,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 335176468938471808",335176468938471808,39.88319199991986,40.13833363048366,4.501144223693457,-13.830470891562033,-10.87831628914334,0.9566517,9.020156,0.6055412,-26.30623,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6398.9253,3.8898,-0.1354,220.9294,0.0081,0.0071,0.0038
"Gaia DR3 2045241028133559552",2045241028133559552,294.26176538823273,32.05672351770983,1.0769557022209784,0.12930659320337295,-2.60372270989507,1.1021961,9.020165,-0.16531944,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3807150687252116736",3807150687252116736,159.03803568783894,0.6861497201945669,,,,,9.020172,0.638155,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 458368603583940352",458368603583940352,34.69973762901864,57.06727045461743,0.3864504714546202,-0.1368800334788874,-1.0146585457713102,1.1210678,9.020182,0.55871105,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1997083621402173312",1997083621402173312,348.62317220619644,55.42699590081086,1.7139003154942207,-6.294984917113902,-5.5447770657415045,1.0463096,9.020191,0.23946571,-5.9045815,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
"Gaia DR3 508240801747438720",508240801747438720,29.625330970741,60.95375446388645,2.3634516184439573,10.055214105584131,-7.690581130596359,0.9784092,9.020192,1.3665838,-5.966426,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1734087724297485056",1734087724297485056,313.066763410771,3.687350132082034,2.0934895084633025,12.473430365733343,-2.598256263745821,1.016113,9.020197,1.2236757,34.13276,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 422105610582328576",422105610582328576,5.359975313652161,58.065741172281975,2.0140151765918253,-11.567260313812618,-2.086277575127011,0.8993303,9.020197,0.25436592,-28.5818,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
"Gaia DR3 887656254164536832",887656254164536832,103.97242240540929,29.05787076624803,3.4770358153539296,13.524543701707161,-35.33914814391315,1.0613295,9.020217,0.50057125,36.57624,"VARIABLE",0,true,true,false,true,false,true,true,6869.981,3.8127,-0.2894,282.2283,0.0054,0.0048,0.0026
"Gaia DR3 1139911056532687104",1139911056532687104,101.97971586382192,77.44354172678626,5.254814036105735,-14.666297891905295,-9.022098410732893,1.1408122,9.020217,0.47361755,6.8124576,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6879.0537,4.0391,-0.7455,190.0537,0.0014,0.0013,7.0E-4
"Gaia DR3 402302272289952384",402302272289952384,13.44557230712884,47.996219189641614,1.3776860539923297,-0.6418033926134917,-1.176797304622217,1.1129782,9.020229,1.5248976,-52.25026,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2143155248680064640",2143155248680064640,290.1783928124252,57.55268143527432,0.5107221298922856,-0.6437302798754877,-0.557262029734173,1.0402515,9.020258,3.4951663,4.162863,"VARIABLE",0,true,true,true,true,false,false,true,,,,,,,
"Gaia DR3 163299952292568320",163299952292568320,60.98395900220463,26.49964103632652,,,,,9.020274,0.74523735,,"NOT_AVAILABLE",0,true,true,false,false,false,false,false,,,,,,,
"Gaia DR3 710112133032897152",710112133032897152,131.017392127774,32.80364160267521,1.922081137974647,-18.220852739711617,-1.5044049514190634,1.0148879,9.020328,1.2316856,48.621166,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4847.9097,2.5878,-0.0971,483.196,0.254,0.1992,0.1047
"Gaia DR3 1490609429900703104",1490609429900703104,222.09963192477701,44.212878076809496,10.741416659515336,34.986949141670266,-47.426233493297076,1.0508177,9.02037,0.72061443,-4.6442432,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5985.1533,4.3266,-0.2258,92.864,6.0E-4,5.0E-4,3.0E-4
"Gaia DR3 2174625371721582720",2174625371721582720,323.93569631108704,55.05086157454153,2.686926978286474,1.388450380384187,-1.0816716724462263,0.96031284,9.02039,1.3413515,-10.457699,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1805979566972115840",1805979566972115840,301.3125378116911,12.416427537851234,1.1778484221277083,-10.597299634018107,-18.132470730161955,1.839836,9.020392,1.4310255,6.4962955,"NOT_AVAILABLE",2,true,true,false,false,false,true,true,4762.5,2.3833,0.2667,741.5461,0.6124,0.4693,0.2436
"Gaia DR3 4603465524041395712",4603465524041395712,272.0218049876856,32.805409430006165,1.5000006511742354,3.5593160589751025,-21.477825395740794,0.94003975,9.020398,1.5155191,-28.501455,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4318368721710180736",4318368721710180736,293.9527939098795,15.437764173517591,1.690228259961753,4.314404034008755,2.2544525848678045,0.8970263,9.020406,1.612525,-26.947851,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2048128105138262016",2048128105138262016,294.109093365918,35.274619027687294,1.7727696269958653,0.5710610344105649,-16.55973299577819,0.8404737,9.020416,1.1467028,0.14600828,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5050.782,2.6956,-0.1761,535.8591,0.2516,0.2005,0.1061
"Gaia DR3 1996975800544023168",1996975800544023168,352.12733569937876,55.991431659997744,1.064545090393138,4.772000049202201,-3.558322638767206,0.91463065,9.020416,1.7157888,-21.765049,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1233860889161422592",1233860889161422592,213.83299305333136,18.582875686015566,1.1593119432189234,-16.97553820197774,-16.92579979408028,0.9200387,9.020464,1.356453,-73.534134,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4969.5244,2.2791,-0.1827,863.1096,0.6824,0.5324,0.282
"Gaia DR3 383301611849510784",383301611849510784,2.58647531158641,40.81284955097108,1.1639058284193586,-1.3347988438565936,12.074787581383577,1.0813558,9.020467,1.4605341,-10.705216,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 381980823506659840",381980823506659840,6.1640129018122805,41.32705726468771,4.614929230664124,47.95072481700515,30.276281625828283,0.8646249,9.020471,1.2078276,9.75824,"NOT_AVAILABLE",0,true,true,false,true,false,true,true,4771.7695,3.1172,-0.0445,213.1892,0.126,0.0988,0.0519
"Gaia DR3 2208772973049474816",2208772973049474816,345.90184823459543,64.75718762199733,3.4384013745005753,-6.05346967672589,-7.349216539836876,8.142266,9.020478,0.46286964,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4302343133570445568",4302343133570445568,294.5982149866679,10.084472524452092,1.3649306986987344,1.0903188211132664,-6.0377409271376195,0.9319451,9.020492,0.027339935,-32.16247,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,12034.793,3.6709,-0.5708,878.3207,0.2966,0.2885,0.1545
"Gaia DR3 4305220143175939840",4305220143175939840,297.65743031174543,13.34388752203122,0.8221382759898133,1.779206285155438,-1.7778405409443538,0.93843,9.020504,2.2392683,-31.549828,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3816796977640403840",3816796977640403840,165.91492334453622,7.016198052974623,8.601610932820819,-34.00103094594776,-17.049909752951585,0.9888526,9.020507,0.62431145,12.514389,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6345.5044,4.2728,-0.2324,115.4243,0.0032,0.0028,0.0015
"Gaia DR3 2064603805826002176",2064603805826002176,310.01585769520597,40.58179245109715,1.1735214631860116,-1.440941189936618,-7.584160062248992,0.9763156,9.020531,1.9967537,-14.028786,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2080244771053385728",2080244771053385728,297.4676705878377,46.02043663344549,1.3668068428447124,-0.7005520004923368,-1.752306601813765,1.0188419,9.020532,1.3734245,-20.672943,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4769.58,2.3699,0.1838,753.45,0.4857,0.3743,0.1946
